Vehicle_ID,Car_Model,Battery_Type,Battery_Capacity_kWh,Vehicle_Age_Months,Total_Charging_Cycles,Avg_Temperature_C,Fast_Charge_Ratio,Avg_Discharge_Rate_C,Driving_Style,Internal_Resistance_Ohm,SoH_Percent,Battery_Status
8fd088f8,Tesla Model 3,NMC,75.0,61.0,900.0,26.0,0.04,1.87,Moderate,0.032,97.43,Healthy
a38585ac,Ford Mustang Mach-E,NMC,88.0,,578.0,27.0,0.64,2.01,Moderate,0.024,88.2,Healthy
BF5FB13A,BYD Atto 3,,60.0,33.0,162.0,10.1,0.79,2.41,Conservative,,94.93,Healthy
a0000c01,Hyundai Ioniq 5,,72.6,4.0,50.0,29.2,0.46,0.98,,0.044,97.55,Healthy
92b4a573,Ford Mustang Mach-E,NMC,88.0,37.0,461.0,20.7,0.76,0.95,Moderate,0.026,95.72,Healthy
6b35a021,Tesla Model 3,NMC,75.0,22.0,329.0,21.8,0.84,0.8,Conservative,0.036,84.09,
b926a231,Hyundai Ioniq 5,NMC,72.6,25.0,319.0,23.1,0.47,0.63,Moderate,0.016,,
9a655de0,Ford Mustang Mach-E,NMC,88.0,70.0,1280.0,39.51,0.744,2.25,Aggressive,0.071,,Unhealthy
451693db,Ford Mustang Mach-E,,88.0,88.0,945.0,39.0,0.977,3.34,Aggressive,0.107,64.82,Unhealthy
,Wuling Air EV,LFP,,25.0,198.0,25.9,0.45,0.55, Moderate ,0.01,88.86,Healthy
9027FC46,Tesla Model 3,NMC,75.0,14.0,116.0,22.0,0.87,1.7,Aggressive,,89.56,Healthy
eb082183,Hyundai Ioniq 5,NMC,72.6,75.0,906.0,,0.946,3.21,Aggressive,0.086,53.57,Unhealthy
,Wuling Air EV,LFP,26.0,113.0,1874.0,36.42,0.716,3.17,Aggressive,0.062,38.78,Unhealthy
d66c89b4,Wuling Air EV,LFP,,68.0,779.0,29.7,0.03,1.36,,,83.62,HEALTHY
23430bbc,Ford Mustang Mach-E,NMC,88.0,110.0,1102.0,36.45,0.98,2.81,Aggressive,0.088,43.78,Unhealthy
ff396e81,Wuling Air EV,LFP,,115.0,1670.0,49.92,0.991,2.97,Aggressive,0.11,41.16,Unhealthy
d076bfc0,BYD Atto 3,,60.0,41.0,248.0,26.4,0.38,0.83,,0.028,85.12,Healthy
dbf5bf05,BYD Atto 3,LFP,60.0,61.0,1087.0,45.85,0.975,3.16,Aggressive,0.073,,Unhealthy
6613d234,Tesla Model 3,NMC,75.0,,1716.0,45.18,0.869,2.28,Moderate,0.063,58.44,
35b4d8d4,BYD Atto 3,LFP,60.0,69.0,367.0,30.5,0.88,1.79,,0.041,,Healthy
7dd66374,Tesla Model 3,NMC,,103.0,1942.0,39.68,0.773,3.35,Aggressive,0.062,43.5,Unhealthy
d7a8d9bf,Ford Mustang Mach-E,NMC,88.0,12.0,178.0,27.4,0.22,1.54,Conservative,,88.47,Healthy
7fcb2796,Ford Mustang Mach-E,NMC,88.0,,,21.7,0.09,0.6,Moderate,0.021,85.71,Healthy
5102efbc,Ford Mustang Mach-E,NMC,,93.0,1197.0,31.8,0.35,,Aggressive,0.042,,Healthy
9a6166f2,,LFP,26.0,92.0,1129.0,46.89,0.82,3.46,Aggressive,0.091,,Unhealthy
5ca477c1,Ford Mustang Mach-E,,,90.0,1278.0,35.82,0.774,3.3,,0.11,36.29,Unhealthy
ea52b125,Ford Mustang Mach-E,NMC,88.0,9.0,117.0,41.6,0.38,,Aggressive,0.024,91.75,
ae1d316c,Wuling Air EV,LFP,26.0,100.0,1457.0,43.83,0.87,2.14,Moderate,0.082,65.2,Unhealthy
8fb587e3,Tesla Model 3,NMC,75.0,5.0,54.0,14.2,,1.26,Moderate,,93.85,Healthy
00027902,,LFP,60.0,67.0,373.0,24.2,0.6,1.6,Moderate,0.013,,Healthy
9e5c6233,Hyundai Ioniq 5,NMC,72.6,100.0,1638.0,40.65,0.889,2.82,Moderate,,66.75,Unhealthy
a68b2384,Hyundai Ioniq 5,NMC,72.6,64.0,589.0,6.1,0.97,1.94,Moderate,0.038,93.35,Healthy
13ad3a95,Tesla Model 3,NMC,75.0,80.0,903.0,11.8,0.12,1.89,Aggressive,0.039,90.79,Healthy
93265865,Wuling Air EV,LFP,26.0,,273.0,23.9,0.6,1.72,Aggressive,0.011,81.04,Healthy
92102994,Tesla Model 3,NMC,75.0,86.0,755.0,29.9,0.2,1.57,Moderate,0.023,93.99,Healthy
3e969f2f,Ford Mustang Mach-E,NMC,88.0,82.0,1753.0,38.95,0.739,2.62, Aggressive ,0.082,48.95,Unhealthy
93abcea0,Hyundai Ioniq 5,NMC,72.6,98.0,1557.0,39.65,0.958,2.56,AGGRESSIVE,0.06,44.85,Unhealthy
e95116d1,Hyundai Ioniq 5,NMC,72.6,54.0,760.0,18.4,0.42,1.34,Conservative,0.036,86.9,Healthy
58bcf99a,Wuling Air EV,LFP,26.0,68.0,1255.0,45.63,0.968,3.05,Aggressive,0.086,41.8,Unhealthy
,Hyundai Ioniq 5,NMC,72.6,78.0,1086.0,22.2,0.13,1.68,Moderate,0.043,85.95,Healthy
79d20fa8,Tesla Model 3,,75.0,91.0,1193.0,49.13,0.967,2.46,Aggressive,0.104,47.67,Unhealthy
dc7fabc5,Tesla Model 3,NMC,75.0,77.0,932.0,10.3,0.48,1.21,Conservative,0.023,,
,Hyundai Ioniq 5,NMC,72.6,17.0,100.0,18.9,0.46,0.8,Conservative,0.041,86.23,Healthy
89bc0c9b,Tesla Model 3,NMC,75.0,3.0,35.0,31.3,0.97,1.82,Conservative,0.024,86.09,Healthy
7da8359d,BYD Atto 3,LFP,,67.0,843.0,28.3,0.49,0.74,Conservative,0.016,94.55,Healthy
f81758b5,Wuling Air EV,,26.0,12.0,160.0,28.5,0.5,1.13,Conservative,0.01,82.24,Healthy
 fd012da4 ,Tesla Model 3,NMC,75.0,106.0,1397.0,43.46,0.762,3.38,Aggressive,0.086,49.5,Unhealthy
3434efb2,Wuling Air EV,LFP,26.0,21.0,253.0,26.1,0.54,,Moderate,0.022,97.47,
c9a923e2,Ford Mustang Mach-E,NMC,88.0,9.0,115.0,20.5,0.98,1.64,Moderate,0.023,89.99,Healthy
f76d2f5a,BYD Atto 3,LFP,60.0,89.0,1413.0,44.1,0.802,2.33,Aggressive,0.114,,Unhealthy
b00e3eab,Ford Mustang Mach-E,NMC,88.0,62.0,1523.0,41.16,0.99,2.46,Aggressive,0.085,38.11,Unhealthy
84439f7a,,LFP,26.0,95.0,437.0,32.6,0.05,2.46,Moderate,0.043,83.29,Healthy
3f1f9dec,Ford Mustang Mach-E,NMC,88.0,67.0,1094.0,42.22,0.952,2.07,Aggressive,0.102,45.91,Unhealthy
b468c3b5,Tesla Model 3,NMC,75.0,48.0,394.0,33.5,0.55,0.78,Moderate,0.017,82.36,Healthy
54fac9ab,Wuling Air EV,LFP,26.0,,72.0,37.8,0.67,1.19,Aggressive,0.023,90.65,Healthy
de137d5b,Tesla Model 3,NMC,75.0,70.0,1594.0,,0.748,3.09,Moderate,0.093,51.9,Unhealthy
4400cb0c,Tesla Model 3,NMC,75.0,,254.0,15.4,0.64,1.42,,0.011,91.39,Healthy
70480132,BYD Atto 3,LFP,60.0,,1366.0,,,2.48,Moderate,0.037,80.95,Healthy
,Ford Mustang Mach-E,NMC,88.0,101.0,1531.0,45.75,0.995,2.49,Aggressive,0.094,36.43,Unhealthy
601062fc,BYD Atto 3,LFP,60.0,18.0,212.0,31.0,0.92,,Moderate,,84.37,Healthy
,Wuling Air EV,LFP,,87.0,943.0,49.31,0.998,2.75,Moderate,0.117,61.26,Unhealthy
73b0c755,Wuling Air EV,LFP,26.0,92.0,537.0,18.2,0.51,1.47,Moderate,0.018,94.32,HEALTHY
f38d74dc,Ford Mustang Mach-E,NMC,88.0,76.0,1266.0,36.82,0.818,2.11,Aggressive,0.057,65.23,Unhealthy
b1b35961,Ford Mustang Mach-E,NMC,88.0,70.0,1736.0,36.01,,3.48,Aggressive,0.085,36.19,Unhealthy
,Wuling Air EV,LFP,26.0,93.0,635.0,28.2,0.25,2.05,Conservative,0.025,,Healthy
8e738090,Wuling Air EV,LFP,26.0,50.0,284.0,,0.86,1.41,Moderate,0.014,95.39,Healthy
6ef659db,Wuling Air EV,LFP,26.0,17.0,191.0,29.6,0.31,1.76,Conservative,,91.85,Healthy
dde6f736,Wuling Air EV,LFP,26.0,99.0,1223.0,,0.904,3.4,Aggressive,0.074,39.81,Unhealthy
445a21df,Wuling Air EV,LFP,26.0,55.0,758.0,31.5,0.74,1.95,Conservative,0.015,87.82,Healthy
9d4d685c,BYD Atto 3,LFP,60.0,116.0,1243.0,35.23,0.826,2.75,Aggressive,0.115,41.8,Unhealthy
4d741f07,Ford Mustang Mach-E,NMC,88.0,31.0,234.0,17.9,0.83,1.42,Moderate,0.028,86.24,
99fc52e9,Tesla Model 3,NMC,75.0,92.0,1016.0,38.0,,3.14,Aggressive,0.082,39.46,Unhealthy
8a54532b,Hyundai Ioniq 5,NMC,72.6,74.0,1069.0,49.52,0.769,3.19,Moderate,0.067,,Unhealthy
152d40c9,Tesla Model 3,NMC,,11.0,120.0,17.0,0.28,0.76,Moderate,0.036,80.35,Healthy
82bb8f2b,Tesla Model 3,NMC,75.0,,1960.0,35.35,0.753,2.46,Moderate,0.055,,
b2286ef6,Ford Mustang Mach-E,NMC,88.0,59.0,542.0,,0.51,2.38,Aggressive,,94.85,Healthy
75992103,Hyundai Ioniq 5,NMC,72.6,4.0,54.0,30.9,0.9,1.68,MODERATE,,82.57,Healthy
47C6A4B5,Tesla Model 3,NMC,75.0,73.0,892.0,42.22,0.806,3.17,Moderate,0.091,60.51,Unhealthy
2d7961f3,Hyundai Ioniq 5,NMC,72.6,,1526.0,48.27,0.855,3.32,Aggressive,0.078,67.15,Unhealthy
55149764,Tesla Model 3,NMC,75.0,105.0,1113.0,38.11,0.791,2.3,Moderate,0.118,56.37,Unhealthy
b749cf79,Tesla Model 3,NMC,75.0,44.0,214.0,,0.95,0.89,Conservative,0.022,85.57,Healthy
,BYD Atto 3,LFP,60.0,65.0,667.0,30.0,0.28,2.17,Conservative,0.032,90.24,Healthy
760efe39,Wuling Air EV,,26.0,25.0,206.0,18.3,0.48,1.13,Moderate,0.031,84.43,Healthy
e0f74415,Hyundai Ioniq 5,NMC,72.6,96.0,1325.0,42.75,,2.73,Aggressive,0.105,47.86,Unhealthy
ccc16b81,BYD Atto 3,LFP,,94.0,1283.0,21.6,0.73,1.56,Conservative,0.015,88.95,Healthy
0877053e,BYD Atto 3,LFP,60.0,103.0,1977.0,41.39,0.8,3.0,Moderate,,58.5,Unhealthy
0774080d,BYD Atto 3,LFP,60.0,103.0,1707.0,39.3,0.732,,Moderate,0.057,66.09,Unhealthy
7c733c72,Ford Mustang Mach-E,NMC,88.0,69.0,635.0,,0.89,2.35,Conservative,0.04,94.57,Healthy
52f22e2a,Tesla Model 3,NMC,75.0,43.0,,19.0,0.96,2.08,Moderate,0.027,88.47,Healthy
c46535ed,Hyundai Ioniq 5,NMC,72.6,88.0,,28.0,0.94,1.57,Moderate,0.016,97.08,Healthy
83eaf10d,BYD Atto 3,LFP,60.0,23.0,253.0,16.4,0.43,2.31,Moderate,0.014,95.26,Healthy
34b17033,Tesla Model 3,NMC,75.0,63.0,301.0,17.8,,2.42,Moderate,0.044,85.99,Healthy
3dae5bf8,WULING AIR EV,LFP,26.0,87.0,506.0,32.1,0.76,1.18,Moderate,0.02,87.2,Healthy
72a76e1c,Wuling Air EV,LFP,26.0,26.0,108.0,26.9,0.25,2.17,Conservative,0.042,87.62,
718bfe8c,BYD Atto 3,LFP,60.0,44.0,,19.1,0.01,,Moderate,0.024,91.27,
bf881fe2,Ford Mustang Mach-E,NMC,88.0,14.0,62.0,14.4,,1.22,,0.024,85.16,Healthy
3dd598f2,BYD Atto 3,LFP,60.0,102.0,1154.0,37.32,0.735,3.45,Moderate,,51.79,Unhealthy
dcac8630,,LFP,26.0,108.0,1041.0,45.07,0.935,2.66,Aggressive,0.105,67.19,Unhealthy
9d429163,,NMC,75.0,86.0,696.0,37.5,0.26,2.19,Conservative,0.035,97.45,Healthy
d3463c17,BYD Atto 3,LFP,60.0,94.0,1367.0,19.7,0.2,1.99,Moderate,0.01,90.96,Healthy
e2dae8e6,Hyundai Ioniq 5,NMC,,108.0,853.0,,0.805,2.72,Aggressive,0.07,46.38,Unhealthy
47f87cbc,Hyundai Ioniq 5,NMC,72.6,95.0,1162.0,26.0,0.71,0.99,Conservative,0.022,87.19,Healthy
,Wuling Air EV,LFP,26.0,74.0,1270.0,39.16,0.84,2.42,,0.095,38.32,Unhealthy
8e1230f6,Tesla Model 3,,75.0,67.0,919.0,48.99,,2.69,Aggressive,0.055,42.14,Unhealthy
8cc7ee96,BYD Atto 3,LFP,,104.0,1175.0,48.07,0.797,2.76,Aggressive,0.107,35.65,Unhealthy
8f12feec,,nmc,75.0,82.0,1071.0,49.5,0.954,2.08,Moderate,0.079,56.22,Unhealthy
1fa811cb,Tesla Model 3,NMC,75.0,43.0,591.0,34.1,0.55,0.64,Conservative,0.021,91.61,Healthy
fff048c4,Tesla Model 3,NMC,75.0,69.0,512.0,22.2,0.4,1.27,Moderate,0.04,87.12,
9b5f7c4d,Hyundai Ioniq 5,NMC,72.6,41.0,208.0,12.4,0.14,1.98,Aggressive,0.029,94.72,Healthy
405f1c3b,Hyundai Ioniq 5,NMC,72.6,,1232.0,49.22,0.915,2.12,Aggressive,0.059,50.03,Unhealthy
70780b5b,Wuling Air EV,LFP,,85.0,1943.0,47.6,0.907,2.28,Moderate,0.118,54.68,Unhealthy
,Hyundai Ioniq 5,NMC,72.6,65.0,1627.0,47.77,0.854,2.35,Moderate,0.06,51.79,Unhealthy
7757e971,Ford Mustang Mach-E,NMC,,57.0,659.0,31.3,0.4,2.03,Moderate,0.023,,Healthy
,Tesla Model 3,NMC,75.0,78.0,1119.0,18.7,0.24,0.84,Conservative,0.019,80.76,Healthy
f715346a,Hyundai Ioniq 5,NMC,72.6,78.0,1759.0,43.58,0.823,2.84,Aggressive,0.076,51.85,Unhealthy
a48f63ff,Tesla Model 3,NMC,75.0,15.0,111.0,12.8,,0.7,Conservative,0.031,83.18,Healthy
10a3cdc7,Ford Mustang Mach-E,NMC,88.0,48.0,642.0,18.7,0.72,1.88,conservative,0.015,95.57,Healthy
 722c9423 ,,LFP,60.0,105.0,1367.0,47.19,0.878,3.44,Aggressive,0.106,49.05,Unhealthy
03ce36ac,BYD Atto 3,LFP,60.0,84.0,358.0,25.8,0.52,,Aggressive,0.019,90.13,Healthy
,wuling air ev,LFP,26.0,35.0,495.0,18.1,0.24,2.23,,0.02,97.11,Healthy
75a1efa0, Tesla Model 3 ,NMC,75.0,94.0,800.0,34.7,0.25,1.97,Conservative,0.031,81.3,Healthy
b9742899,Wuling Air EV,LFP,26.0,119.0,909.0,47.84,0.925,3.32,Aggressive,0.08,48.03,Unhealthy
f19b6581,Ford Mustang Mach-E,NMC,88.0,92.0,382.0,12.0,0.71,1.51,Moderate,0.023,85.31,Healthy
d7f8fdd5,Wuling Air EV,LFP,26.0,52.0,508.0,19.8,0.78,1.16,Moderate,0.028,83.48,HEALTHY
f6f251b8,Ford Mustang Mach-E,NMC,,107.0,1004.0,46.99,0.745,2.86,Aggressive,0.103,63.86,Unhealthy
4c841ca8,Ford Mustang Mach-E,NMC,,79.0,1995.0,41.07,0.797,2.36,Aggressive,0.065,,Unhealthy
8adab1b5,BYD Atto 3,LFP,60.0,50.0,671.0,,0.76,1.14,Moderate,,89.97,Healthy
050db3d1,Tesla Model 3,NMC,75.0,111.0,1906.0,40.33,,2.75,Aggressive,0.055,44.75,Unhealthy
5cea6b39,BYD Atto 3,LFP,60.0,114.0,1073.0,40.25,0.752,2.52,Moderate,,54.28,
88Add481,Tesla Model 3,NMC,,28.0,189.0,27.2,0.11,1.03,Conservative,0.043,86.89,Healthy
a2d71490,Ford Mustang Mach-E,NMC,88.0,60.0,1033.0,44.57,0.902,2.55,Aggressive,0.094,,Unhealthy
13b00695,BYD Atto 3,LFP,60.0,78.0,490.0,31.0,0.83,1.03,Moderate,0.037,82.83,Healthy
b461bb6a,Wuling Air EV,LFP,26.0,118.0,1298.0,37.36,0.74,3.07,Aggressive,0.075,42.15,Unhealthy
e2293ace,Hyundai Ioniq 5,NMC,72.6,31.0,415.0,30.4,0.58,1.36,Moderate,0.024,91.57,Healthy
84a63c1f,BYD Atto 3,LFP,60.0,57.0,431.0,25.6,0.24,2.2,Moderate,0.036,89.65,
c318c2fe,Tesla Model 3,NMC,75.0,68.0,561.0,9.4,,0.8,,0.043,,Healthy
73ba2aaa,Ford Mustang Mach-E,NMC,88.0,79.0,992.0,26.8,0.29,2.19,Moderate,0.027,88.64,Healthy
91953f3c,Ford Mustang Mach-E,NMC,88.0,82.0,1888.0,37.44,0.802,2.26,Aggressive,0.074,68.69,
5cce9cac,Tesla Model 3,NMC,75.0,13.0,94.0,22.6,0.37,1.15,Conservative,0.024,93.42,Healthy
03d51287,Wuling Air EV,LFP,26.0,65.0,579.0,18.5,0.93,1.85,Moderate,0.013,83.69,Healthy
aa316c8e,wuling air ev,LFP,26.0,40.0,533.0,24.3,0.19,2.12,Moderate,0.041,85.27,
,Tesla Model 3,NMC,75.0,81.0,1576.0,36.1,0.82,2.39,Aggressive,0.112,60.33,Unhealthy
9bb01ad0,Ford Mustang Mach-E,NMC,,65.0,,35.64,0.919,2.35,Aggressive,0.053,42.83,Unhealthy
a7a0466f,Tesla Model 3,NMC,75.0,60.0,811.0,41.62,0.802,2.62,Moderate,0.109,59.2,UNHEALTHY
b5e08035,BYD Atto 3,LFP,60.0,119.0,1673.0,41.43,0.907,2.49,Moderate,0.078,58.69,Unhealthy
85fd0036,Hyundai Ioniq 5,NMC,72.6,99.0,1470.0,35.43,,3.15,Aggressive,0.12,38.97,Unhealthy
13cc9395,Ford Mustang Mach-E,NMC,88.0,88.0,1186.0,38.53,0.728,2.88,AGGRESSIVE,,36.14,Unhealthy
5fcf7081,,LFP,26.0,72.0,691.0,,0.43,1.91,Conservative,0.019,86.23,Healthy
a15e0390,BYD Atto 3,,60.0,88.0,890.0,9.8,0.78,1.71,Aggressive,0.012,93.44,
d6e12f63,BYD Atto 3,,60.0,119.0,1463.0,48.45,0.843,2.65,Moderate,0.093,63.85,UNHEALTHY
ac790d7a,Ford Mustang Mach-E,NMC,88.0,58.0,541.0,34.4,0.48,2.13,Conservative,0.029,,Healthy
5de97a30,Tesla Model 3,,75.0,93.0,1132.0,42.32,0.961,3.18,Aggressive,0.108,49.67,Unhealthy
142eb4c7,Ford Mustang Mach-E,Nmc,88.0,73.0,918.0,46.18,0.796,3.16,,0.095,36.91,Unhealthy
b3ff4e7e,Tesla Model 3,NMC,75.0,96.0,998.0,49.33,0.859,3.46,Aggressive,0.118,45.44,Unhealthy
7afa23b2,Ford Mustang Mach-E,NMC,88.0,35.0,409.0,21.2,0.07,1.81,Moderate,0.04,,Healthy
30962896,Hyundai Ioniq 5,NMC,72.6,,721.0,14.3,0.22,1.28,Moderate,0.024,85.34,Healthy
e57e2aec,,NMC,75.0,39.0,558.0,18.9,0.09,0.73,Conservative,0.037,96.01,
72691d1b,BYD Atto 3,,60.0,86.0,1771.0,46.98,0.823,3.47,Aggressive,0.058,59.05,
9c49eeb4,Wuling Air EV,LFP,26.0,3.0,37.0,32.0,0.91,1.74,Conservative,0.039,97.99,Healthy
F7F916E0,Ford Mustang Mach-E,NMC,88.0,22.0,94.0,21.0,,1.78,Conservative,0.026,92.07,Healthy
2ca570e0,Hyundai Ioniq 5,NMC,72.6,98.0,1869.0,38.59,0.962,2.76,Aggressive,0.112,46.28,Unhealthy
07c7dc46,BYD Atto 3,LFP,60.0,66.0,970.0,17.0,0.65,1.25,Conservative,0.031,97.82,Healthy
761345b6,Ford Mustang Mach-E,NMC,88.0,21.0,99.0,30.1,0.84,0.64,,0.029,91.88,Healthy
e0adc28f,Wuling Air EV,LFP,,,540.0,39.1,0.94,2.11,Moderate,0.043,93.2,
e3f06be8,BYD Atto 3,LFP,60.0,52.0,280.0,9.2,0.41,2.2,Moderate,0.035,87.0,Healthy
5ebdd34f,Wuling Air EV,LFP,,71.0,929.0,30.8,0.39,1.39,Moderate,0.042,87.79,Healthy
4Becbb1A,BYD Atto 3,LFP,60.0,93.0,991.0,24.1,0.55,1.03,Aggressive,0.018,82.59,Healthy
,Hyundai Ioniq 5,NMC,72.6,67.0,1795.0,38.29,,2.7,Moderate,0.067,52.57,Unhealthy
70317f28,Hyundai Ioniq 5,NMC,72.6,,1383.0,45.62,0.988,3.47,Moderate,0.09,67.6,Unhealthy
062b59f3,,LFP,26.0,71.0,820.0,18.0,0.21,1.19,Conservative,0.021,94.81,Healthy
35aa619f,Wuling Air EV,LFP,26.0,94.0,1344.0,49.47,0.857,2.63,Aggressive,0.088,39.86,Unhealthy
47105cbb,Tesla Model 3,NMC,75.0,114.0,1698.0,47.08,,3.36, Moderate ,0.102,58.57,Unhealthy
003dd4ca,Hyundai Ioniq 5,NMC,72.6,67.0,1324.0,41.09,0.987,2.14,Moderate,0.055,51.48,Unhealthy
809945f2,BYD Atto 3,LFP,60.0,74.0,,36.34,0.8,2.71,Aggressive,0.08,38.45,Unhealthy
,Wuling Air EV,LFP,26.0,63.0,563.0,21.2,0.66,0.77,Conservative,0.012,,Healthy
29717542,Wuling Air EV,lfp,26.0,46.0,206.0,20.6,,,Moderate,0.027,91.22,Healthy
74f76086,Tesla Model 3,NMC,75.0,63.0,906.0,15.4,0.35,2.46,Moderate,0.041,86.19,Healthy
f119be64,Hyundai Ioniq 5,NMC,72.6,77.0,1238.0,36.57,0.824,3.21,Aggressive,0.08,40.39,Unhealthy
b2db6f48,BYD Atto 3,LFP,60.0,29.0,408.0,29.0,0.12,,Moderate,0.021,82.77,Healthy
7be1a8d0,BYD Atto 3,LFP,60.0,41.0,265.0,16.3,0.5,2.36, Moderate ,0.014,84.77,Healthy
4143ac02,Tesla Model 3,NMC,75.0,12.0,101.0,30.9,0.62,1.56,Aggressive,0.012,84.6,Healthy
c9285351,Wuling Air EV,LFP,26.0,50.0,303.0,22.1,,1.61,,0.026,91.04,Healthy
 1a7c807f ,Tesla Model 3,NMC,75.0,83.0,1851.0,49.63,0.849,2.7,Aggressive,0.052,40.21,Unhealthy
,Ford Mustang Mach-E,NMC,88.0,10.0,64.0,36.8,0.67,1.37,Moderate,0.016,97.01,Healthy
7642eefd,Hyundai Ioniq 5,NMC,,71.0,,47.86,0.897,2.53,,0.057,60.59,Unhealthy
7cd912fd,Hyundai Ioniq 5,NMC,72.6,25.0,207.0,28.8,0.87,1.43,Conservative,0.022,80.87,Healthy
12f3e285,Ford Mustang Mach-E,NMC,88.0,,1051.0,45.23,0.725,2.24,Aggressive,0.057,48.35,Unhealthy
b2351f4c,BYD Atto 3,LFP,60.0,,516.0,12.7,0.43,2.32,Moderate,0.039,80.02,Healthy
c5354461,Wuling Air EV,LFP,26.0,89.0,413.0,28.7,0.35,1.59,Moderate,0.023,90.8,Healthy
e48265ac,,LFP,26.0,73.0,1056.0,23.9,0.43,0.69,Moderate,0.031,85.11,Healthy
743d1f6d,Wuling Air EV,LFP,26.0,96.0,455.0,26.6,0.13,1.7,Aggressive,0.028,95.85,Healthy
b67207ab,,LFP,60.0,78.0,1081.0,,0.93,,Aggressive,0.035,85.89,Healthy
a9f8fb96,Tesla Model 3,NMC,75.0,22.0,296.0,18.3,0.27,2.2,Moderate,0.015,85.22,Healthy
c14fa199,Wuling Air EV,LFP,26.0,,1959.0,38.67,0.731,3.32,Aggressive,0.12,62.95,Unhealthy
022c9331,Wuling Air EV,LFP,26.0,81.0,1107.0,18.6,,2.25,Moderate,0.042,84.85,Healthy
b0c7937a,Tesla Model 3,NMC,75.0,48.0,194.0,8.8,0.6,1.07,Moderate,0.033,82.61,Healthy
221b921c,Hyundai Ioniq 5,NMC,72.6,58.0,508.0,18.1,0.8,2.13,Moderate,0.019,90.47,Healthy
,Ford Mustang Mach-E,NMC,88.0,56.0,254.0,35.5,0.05,1.36,Moderate,0.014,83.03,Healthy
,Hyundai Ioniq 5,NMC,72.6,26.0,168.0,16.4,0.29,0.85,Moderate,0.015,87.64,Healthy
4cfa54a0,Tesla Model 3,nmc,75.0,98.0,998.0,,0.933,3.12,Aggressive,0.093,,Unhealthy
57103a90,Ford Mustang Mach-E,NMC,88.0,96.0,1487.0,,0.886,2.46,Aggressive,0.097,39.83,Unhealthy
d5ad6889,Hyundai Ioniq 5,NMC,72.6,61.0,507.0,,0.87,1.13,Moderate,0.037,,Healthy
,Ford Mustang Mach-E,NMC,,,1920.0,45.55,0.83,,,0.054,55.51,Unhealthy
cf3c80d4,Wuling Air EV,LFP,26.0,,931.0,47.03,0.965,2.22,Aggressive,0.102,36.2,
fab8d823,,LFP,60.0,30.0,,29.4,0.07,2.1,,0.031,80.37,Healthy
341d1dc6,Hyundai Ioniq 5,NMC,72.6,82.0,1700.0,38.22,0.883,2.8,Aggressive,0.085,66.01,Unhealthy
3de27a0f,Tesla Model 3,NMC,75.0,83.0,1220.0,23.5,0.85,2.33,Conservative,0.023,80.3,Healthy
,BYD Atto 3,LFP,60.0,81.0,1737.0,45.54,0.943,2.8,Aggressive,,63.4,Unhealthy
33b1356e,Wuling Air EV,lfp,26.0,91.0,826.0,33.1,0.66,1.04,Moderate,0.022,89.36,Healthy
444911c0,Wuling Air EV,LFP,26.0,32.0,175.0,24.6,0.62,2.28,Moderate,0.04,92.53,Healthy
19343fd5,Hyundai Ioniq 5,NMC,72.6,3.0,32.0,24.5,,1.1,Moderate,0.041,96.96,Healthy
ee9ade21,Wuling Air EV,LFP,26.0,84.0,834.0,49.58,0.949,2.7,Moderate,0.119,63.01,Unhealthy
da255a0d,Hyundai Ioniq 5,NMC,72.6,117.0,1306.0,48.45,0.92,3.33,AGGRESSIVE,0.077,58.42,Unhealthy
,Tesla Model 3,NMC,75.0,83.0,1177.0,44.73,0.741,2.71,Aggressive,0.093,42.35,Unhealthy
d165a25a,Wuling Air EV,LFP,26.0,58.0,441.0,16.6,0.7,0.82,Conservative,0.03,83.22,Healthy
659bcd9c,Hyundai Ioniq 5,NMC,72.6,61.0,494.0,13.0,0.94,0.56,Conservative,0.028,81.86,Healthy
74b41c08,BYD Atto 3,LFP,60.0,92.0,,47.57,0.8,3.5,Moderate,0.099,,Unhealthy
,Tesla Model 3,NMC,75.0,111.0,850.0,47.13,0.932,3.34,Aggressive,0.114,47.2,Unhealthy
dea7428b,Wuling Air EV,LFP,26.0,67.0,666.0,30.5,0.33,2.35,Aggressive,0.039,80.94,Healthy
57acfbe1,Ford Mustang Mach-E,NMC,88.0,22.0,171.0,36.9,0.13,2.21,Moderate,0.036,87.85,Healthy
35b861f2,Tesla Model 3,NMC,75.0,,1172.0,39.47,0.898,2.13,Aggressive,0.069,55.48,Unhealthy
03bf47b9,Hyundai Ioniq 5,NMC,72.6,23.0,288.0,17.8,,,Conservative,0.024,91.22,Healthy
8e96f0fe,Tesla Model 3,NMC,,23.0,177.0,15.0,0.46,2.18,Moderate,,95.13,Healthy
72Cfc2E6,Tesla Model 3,NMC,75.0,97.0,1491.0,37.31,0.701,2.76,Aggressive,,42.22,Unhealthy
8e6790f4,Ford Mustang Mach-E, NMC ,88.0,89.0,948.0,,0.6,,Moderate,0.037,92.29,Healthy
691bc351,Tesla Model 3,,75.0,57.0,654.0,28.7,0.53,2.18,Conservative,0.016,,HEALTHY
cf4ac13f,Ford Mustang Mach-E,NMC,,9.0,57.0,24.7,0.51,1.5,Moderate,,88.31,
85499735,Wuling Air EV,LFP,26.0,105.0,812.0,48.82,0.964,2.02,Aggressive,0.097,61.55,
